,task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem,duration
8771,R3_2,1.0,j_7749,1,Terminated,322383,322391,100.0,0.49,8
8772,R2_1,1.0,j_7749,1,Terminated,322383,322391,100.0,0.49,8
8773,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,12.0,j_7750,10,Terminated,127206,127268,100.0,0.1,62
8776,R2_1,1.0,j_7757,1,Terminated,678317,678321,100.0,0.39,4
8777,M1,102.0,j_7757,1,Terminated,678309,678316,100.0,0.49,7
8778,M1,1.0,j_7761,1,Terminated,137185,137248,50.0,0.39,63
8779,J4_2_3,1.0,j_7762,1,Terminated,187347,187409,50.0,0.2,62
8784,M3,1.0,j_7762,1,Terminated,187347,187407,50.0,0.2,60
8785,M1,3.0,j_7774,1,Terminated,398413,398430,100.0,0.2,17
8786,J6_1_2_5,5.0,j_7777,1,Terminated,203275,203278,100.0,0.49,3
8787,M2,1.0,j_7777,1,Terminated,203275,203277,100.0,0.3,2
8788,M1,1.0,j_7777,1,Terminated,203275,203277,100.0,0.3,2
8789,M3,1.0,j_7777,1,Terminated,203275,203276,100.0,0.3,1
8790,J5_3_4,3.0,j_7777,1,Terminated,203275,203277,100.0,0.59,2
8791,M4,1.0,j_7777,1,Terminated,203275,203276,100.0,0.3,1
8792,M1,1.0,j_7780,1,Terminated,389800,389803,50.0,0.2,3
8793,M4_2,655.0,j_7780,1,Terminated,389800,389846,50.0,0.39,46
8794,R2_1,1.0,j_7780,1,Terminated,389800,389807,50.0,0.2,7
8795,M3_2,1.0,j_7780,1,Terminated,389800,389929,50.0,0.2,129
8796,MergeTask,4.0,j_7781,1,Terminated,669126,669131,100.0,0.1,5
8797,R2_1,1.0,j_7783,1,Terminated,493285,493286,100.0,0.39,1
8798,M1,1.0,j_7783,1,Terminated,493285,493286,100.0,0.3,1
8799,R2_1,1.0,j_7785,1,Terminated,357326,357391,50.0,0.2,65
8800,M1,291.0,j_7785,1,Terminated,357326,357391,50.0,0.3,65
8801,M1,1.0,j_7791,1,Terminated,415563,415566,50.0,0.2,3
8802,R2_1,1.0,j_7791,1,Terminated,415563,415569,50.0,0.2,6
8803,M1,1.0,j_7794,1,Terminated,101204,101211,100.0,0.3,7
8804,R2_1,1.0,j_7794,1,Terminated,101211,101214,100.0,0.49,3
8805,R3_2,1.0,j_7794,1,Terminated,101214,101219,100.0,0.39,5
8807,R2_1,1.0,j_7804,1,Terminated,616210,616211,100.0,0.39,1
8808,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,2.0,j_7805,6,Terminated,683755,683792,30.0,0.05,37
8809,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_7805,6,Terminated,683755,683759,10.0,0.05,4
8810,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_7805,6,Terminated,683755,683794,5.0,0.03,39
8811,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_7809,6,Terminated,683679,683701,30.0,0.05,22
8812,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_7809,6,Terminated,683679,683704,5.0,0.03,25
8813,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_7809,6,Terminated,683679,683683,10.0,0.05,4
8814,R2_1,1.0,j_7813,1,Terminated,175618,175621,50.0,0.2,3
8815,R3_2,1.0,j_7813,1,Terminated,175618,175621,50.0,0.2,3
8816,M1,1.0,j_7813,1,Terminated,175618,175621,50.0,0.2,3
8817,M1,50.0,j_7816,1,Terminated,409343,409383,100.0,0.2,40
8818,task_MzQwMDQzNjY0MzkwNzU2ODYyMg==,257.0,j_7820,3,Terminated,115061,115086,100.0,0.39,25
8819,task_LTI0MjU2NDM0NTE3NDI0MzkwNjE=,257.0,j_7820,3,Terminated,115060,115170,100.0,0.39,110
8820,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_7832,10,Terminated,156915,156925,100.0,0.1,10
8821,task_OTg1NjA1OTIxMzA4ODkxNg==,501.0,j_7835,8,Terminated,126781,126974,200.0,0.59,193
8822,M1,378.0,j_7837,1,Terminated,289209,289212,100.0,0.3,3
8823,R2_1,1.0,j_7837,1,Terminated,289209,289212,100.0,0.39,3
8824,M1,1.0,j_7840,1,Terminated,97754,97770,100.0,0.2,16
8825,M1,2.0,j_7843,1,Terminated,480782,480793,50.0,0.59,11
8826,R2_1,1.0,j_7843,1,Terminated,480782,480793,50.0,0.2,11
8827,M1,1.0,j_7849,1,Terminated,272859,272863,50.0,0.3,4
8828,M1,1.0,j_7854,1,Terminated,668499,668506,50.0,0.2,7
8829,M1,95.0,j_7855,1,Terminated,518730,518731,100.0,0.2,1
8830,M1,22.0,j_7859,1,Terminated,197366,197387,50.0,0.2,21
8831,R2_1,1.0,j_7859,1,Terminated,197366,197444,50.0,0.2,78
8832,R3_2,1.0,j_7861,1,Terminated,426738,426740,100.0,0.39,2
8833,M1,4.0,j_7861,1,Terminated,426738,426739,100.0,0.3,1
8834,R2_1,3.0,j_7861,1,Terminated,426738,426739,100.0,0.49,1
8835,R2_1,3.0,j_7864,1,Terminated,549295,549738,100.0,0.59,443
8836,M1,7.0,j_7864,1,Terminated,549295,549477,100.0,0.54,182
8837,M1,1.0,j_7865,1,Terminated,196815,196816,100.0,0.3,1
8838,R2_1,1.0,j_7865,1,Terminated,196815,196816,100.0,0.39,1
8840,M1,1.0,j_7871,1,Terminated,616448,616449,100.0,0.2,1
8845,R7_3_6,7.0,j_7873,1,Terminated,338641,338642,100.0,0.49,1
8846,R8_7,1.0,j_7873,1,Terminated,338641,338642,100.0,0.39,1
8849,R2_1,1.0,j_7874,1,Terminated,213322,213330,50.0,0.2,8
8850,M1,11.0,j_7874,1,Terminated,213322,213326,50.0,0.2,4
8851,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_7875,6,Terminated,676040,676046,30.0,0.05,6
8852,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_7875,6,Terminated,676040,676054,5.0,0.03,14
8853,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_7875,6,Terminated,676040,676043,10.0,0.05,3
8854,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_7886,10,Terminated,405417,405543,75.0,0.1,126
8855,M1,1.0,j_7889,1,Terminated,671256,671257,100.0,0.35,1
8856,R2_1,1.0,j_7889,1,Terminated,671256,671257,100.0,0.54,1
8857,R3_2,1.0,j_7889,1,Terminated,671256,671257,100.0,0.44,1
8858,M1,351.0,j_7890,1,Terminated,380142,380153,100.0,0.2,11
8859,M4,409.0,j_7896,1,Terminated,435939,435946,100.0,0.3,7
8860,R7_6,1.0,j_7896,1,Terminated,435939,435946,100.0,0.39,7
8861,R6_5,445.0,j_7896,1,Terminated,435939,435946,100.0,0.49,7
8862,R2_1,1.0,j_7896,1,Terminated,435939,435940,100.0,0.39,1
8863,M3_2,35.0,j_7896,1,Terminated,435939,435946,100.0,0.3,7
8864,J5_3_4,445.0,j_7896,1,Terminated,435939,435946,100.0,0.59,7
8865,M1,1.0,j_7896,1,Terminated,435939,435940,100.0,0.3,1
8866,M1,1.0,j_7899,1,Terminated,419308,419309,100.0,0.2,1
8867,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_7900,10,Terminated,406207,406296,75.0,0.1,89
8868,M1,1.0,j_7904,1,Terminated,471601,471606,50.0,0.39,5
8869,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_7909,6,Terminated,608646,608745,5.0,0.03,99
8870,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_7909,6,Terminated,608646,608650,10.0,0.05,4
8871,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_7909,6,Terminated,608646,608743,30.0,0.05,97
8872,R2_1,1.0,j_7919,1,Terminated,620125,620132,50.0,0.2,7
8873,M1,24.0,j_7919,1,Terminated,620125,620128,50.0,0.2,3
8874,M1,1.0,j_7923,1,Terminated,445274,445275,100.0,0.2,1
8875,M1,1.0,j_7926,1,Terminated,644806,644807,100.0,0.3,1
8876,R2_1,1.0,j_7926,1,Terminated,644806,644807,100.0,0.49,1
8877,M4_3,1.0,j_7926,1,Terminated,644806,644808,100.0,0.2,2
8878,R3_2,1.0,j_7926,1,Terminated,644806,644807,100.0,0.39,1
8879,M1,1.0,j_7930,1,Terminated,415470,415471,100.0,0.2,1
8880,M1,351.0,j_7931,1,Terminated,459196,459201,100.0,0.2,5
8881,M1,2.0,j_7934,1,Terminated,271066,271118,100.0,0.25,52
8882,M1,2380.0,j_7940,1,Terminated,487774,487783,100.0,0.3,9
8883,R2_1,38.0,j_7940,1,Terminated,487784,487792,100.0,0.39,8
8884,M1,11.0,j_7943,1,Terminated,596631,596639,50.0,0.59,8
8885,R2_1,1.0,j_7943,1,Terminated,596631,596642,50.0,0.2,11
8886,R1_2,1.0,j_7944,1,Terminated,606319,606320,50.0,0.2,1
8887,M2,1.0,j_7944,1,Terminated,606319,606320,50.0,0.2,1
8888,R3_2,1.0,j_7944,1,Terminated,606319,606320,50.0,0.2,1
8889,M4_1_3,13.0,j_7944,1,Terminated,606319,606404,50.0,0.59,85
8890,M4,13.0,j_7945,1,Terminated,194638,194727,100.0,0.3,89
8891,M1,2166.0,j_7945,1,Terminated,194641,194678,100.0,0.3,37
8892,J6_2_5,127.0,j_7945,1,Terminated,194798,195528,100.0,0.74,730
8893,R2_1,181.0,j_7945,1,Terminated,194679,194757,100.0,0.49,78
8894,J5_3_4,17.0,j_7945,1,Terminated,194728,194797,100.0,0.59,69
8895,M3,3.0,j_7945,1,Terminated,194639,194644,100.0,0.3,5
8896,R7_6,1.0,j_7953,1,Terminated,522870,522881,100.0,0.39,11
8897,M1,1.0,j_7953,1,Terminated,522870,522871,100.0,0.3,1
8898,R2_1,1.0,j_7953,1,Terminated,522870,522871,100.0,0.39,1
8899,M3,3.0,j_7953,1,Terminated,522870,522879,100.0,0.3,9
8900,M4,6.0,j_7953,1,Terminated,522870,522874,100.0,0.3,4
8901,J5_2_3_4,11.0,j_7953,1,Terminated,522870,522881,100.0,0.59,11
8902,R6_5,11.0,j_7953,1,Terminated,522870,522881,100.0,0.49,11
8904,R2_1,1.0,j_7955,1,Terminated,353751,353757,50.0,0.2,6
8905,M1,1.0,j_7955,1,Terminated,353751,353754,50.0,0.2,3
8906,M1,1.0,j_7957,1,Terminated,334336,334340,50.0,0.2,4
8907,R2_1,1.0,j_7957,1,Terminated,334336,334344,50.0,0.2,8
8908,R2_1,1.0,j_7958,1,Terminated,633633,633636,100.0,0.39,3
8909,M1,1.0,j_7958,1,Terminated,633633,633636,100.0,0.3,3
8910,M1,1.0,j_7961,1,Terminated,579681,579682,100.0,0.3,1
8911,R2_1,1.0,j_7961,1,Terminated,579681,579682,100.0,0.39,1
8912,M2,1.0,j_7962,1,Terminated,627632,627633,100.0,0.2,1
8913,M1,1.0,j_7962,1,Terminated,627632,627633,100.0,0.2,1
8915,J6_4_5,1.0,j_7967,1,Terminated,423516,423533,50.0,0.3,17
8917,M4_3,1.0,j_7967,1,Terminated,423516,423520,50.0,0.3,4
8918,M9,1.0,j_7967,1,Terminated,423516,423518,50.0,0.39,2
8919,M7,1.0,j_7967,1,Terminated,423516,423527,50.0,0.39,11
8922,M5,1.0,j_7967,1,Terminated,423516,423530,50.0,0.39,14
8923,R8_6_7,1.0,j_7967,1,Terminated,423516,423542,50.0,0.39,26
8924,MergeTask,2.0,j_7968,1,Terminated,100968,100972,100.0,0.1,4
8925,M1,1.0,j_7971,1,Terminated,186137,186138,100.0,0.2,1
8928,M6,4.0,j_7977,1,Terminated,359448,359487,50.0,0.39,39
8929,M4_3,1.0,j_7977,1,Terminated,359448,359456,50.0,0.3,8
8930,R5_4,1.0,j_7977,1,Terminated,359448,359457,50.0,0.2,9
8931,R8_7,1.0,j_7977,1,Terminated,359448,359542,50.0,0.2,94
8932,M9,5.0,j_7977,1,Terminated,359448,359462,50.0,0.59,14
8933,J7_5_6,1.0,j_7977,1,Terminated,359448,359542,50.0,0.39,94
8934,R3_2,1.0,j_7977,1,Terminated,359448,359449,50.0,0.2,1
8935,R2_1,1.0,j_7977,1,Terminated,359448,359449,50.0,0.2,1
8936,J10_8_9,1.0,j_7977,1,Terminated,359448,359546,50.0,0.2,98
8937,R11_10,1.0,j_7977,1,Terminated,359448,359546,50.0,0.2,98
8938,R3_2,1.0,j_7981,1,Terminated,684698,684767,50.0,0.15,69
8939,R2_1,1.0,j_7981,1,Terminated,684698,684761,50.0,0.15,63
8940,M1,1721.0,j_7981,1,Terminated,684698,684757,50.0,0.15,59
8941,R2_1,1.0,j_7985,1,Terminated,625703,625716,100.0,0.39,13
8942,M1,1.0,j_7985,1,Terminated,625703,625715,100.0,0.3,12
8943,M3_2,47.0,j_7985,1,Terminated,625703,625807,100.0,0.2,104
8944,R7_6,1.0,j_7988,1,Terminated,98791,98801,100.0,0.39,10
8945,J10_7_8_9,1111.0,j_7988,1,Terminated,98791,99590,100.0,0.59,799
8946,J13_3_4_12,1111.0,j_7988,1,Terminated,98791,100131,100.0,0.49,1340
8947,J12_5_10_11,1111.0,j_7988,1,Terminated,98791,100110,100.0,0.59,1319
8948,M11,1.0,j_7988,1,Terminated,98790,98800,100.0,0.3,10
8949,M9,11104.0,j_7988,1,Terminated,98794,99482,100.0,0.49,688
8950,M5,1.0,j_7988,1,Terminated,98790,98798,100.0,0.3,8
8951,M4,63.0,j_7988,1,Terminated,98790,98818,100.0,0.3,28
8952,R2_1,1.0,j_7988,1,Terminated,98790,98803,100.0,0.49,13
8953,M1,1.0,j_7988,1,Terminated,98790,98799,100.0,0.3,9
8954,M6,1.0,j_7988,1,Terminated,98790,98794,100.0,0.3,4
8955,R3_2,1.0,j_7988,1,Terminated,98790,98808,100.0,0.39,18
8956,M8,7869.0,j_7988,1,Terminated,98793,99119,100.0,0.49,326
8957,M1,281.0,j_7989,1,Terminated,192904,192928,50.0,0.59,24
8958,M1,1.0,j_7992,1,Terminated,146900,146906,100.0,0.2,6
8959,R6_5,194.0,j_7994,1,Terminated,452455,452494,100.0,0.49,39
8960,R2_1,1.0,j_7994,1,Terminated,452290,452294,100.0,0.49,4
8961,M1,1.0,j_7994,1,Terminated,452270,452290,100.0,0.3,20
8962,R4_3,1.0,j_7994,1,Terminated,452299,452303,100.0,0.39,4
8963,M5_4,387.0,j_7994,1,Terminated,452304,452454,100.0,0.3,150
8964,R7_6,194.0,j_7994,1,Terminated,452495,452533,100.0,0.39,38
8965,R3_2,1.0,j_7994,1,Terminated,452294,452298,100.0,0.49,4
8966,M1,50.0,j_7995,1,Terminated,335474,335508,100.0,0.2,34
8967,J15_4_14,25.0,j_7998,1,Terminated,141549,141556,100.0,0.59,7
8968,J14_6_7_13,17.0,j_7998,1,Terminated,141549,141555,100.0,0.59,6
8969,R9_8,1.0,j_7998,1,Terminated,141549,141550,100.0,0.49,1
8970,M8,1.0,j_7998,1,Terminated,141549,141550,100.0,0.3,1
8972,M13_10_12,3.0,j_7998,1,Terminated,141549,141554,100.0,0.3,5
8973,R18_17,41.0,j_7998,1,Terminated,141549,141558,100.0,0.49,9
8974,R2_1,1.0,j_7998,1,Terminated,141549,141550,100.0,0.39,1
8977,R10_9,1.0,j_7998,1,Terminated,141549,141550,100.0,0.39,1
8978,J16_3_15,27.0,j_7998,1,Terminated,141549,141557,100.0,0.59,8
8979,M1,1.0,j_7998,1,Terminated,141549,141550,100.0,0.3,1
8980,R19_18,1.0,j_7998,1,Terminated,141549,141558,100.0,0.39,9
8982,M3,1.0,j_7998,1,Terminated,141549,141551,100.0,0.3,2
8983,J17_6_7_16,41.0,j_7998,1,Terminated,141549,141558,100.0,0.59,9
8984,M7_2,13.0,j_7998,1,Terminated,141549,141555,100.0,0.3,6
8985,M4,8.0,j_7998,1,Terminated,141549,141550,100.0,0.3,1
8986,R4_3,1.0,j_8001,1,Terminated,574998,574999,100.0,0.39,1
8987,R2_1,1.0,j_8001,1,Terminated,574998,574999,100.0,0.49,1
8989,R3_2,1.0,j_8001,1,Terminated,574998,574999,100.0,0.49,1
8990,R2_1,1.0,j_8002,1,Terminated,193251,193468,50.0,0.3,217
8991,M1,14.0,j_8002,1,Terminated,193251,193441,50.0,0.39,190
8992,M1,1.0,j_8003,1,Terminated,443954,443956,100.0,0.2,2
8993,R3_2,1.0,j_8004,1,Terminated,470636,470643,100.0,0.39,7
8994,R2_1,3.0,j_8004,1,Terminated,470636,470643,100.0,0.49,7
8995,M1,6.0,j_8004,1,Terminated,470636,470643,100.0,0.3,7
8996,M1,3.0,j_8005,1,Terminated,404221,404224,100.0,0.3,3
8997,M2,3.0,j_8005,1,Terminated,404221,404227,100.0,0.3,6
8998,R4_3,1.0,j_8005,1,Terminated,404221,404227,100.0,0.39,6
8999,J3_1_2,7.0,j_8005,1,Terminated,404221,404227,100.0,0.59,6
9000,M1,5.0,j_8008,1,Terminated,403428,403489,50.0,0.49,61
9001,M7,41.0,j_8008,1,Terminated,403428,403432,50.0,0.2,4
9002,M2,1.0,j_8008,1,Terminated,403428,403431,50.0,0.2,3
9003,J9_1_5_8,9.0,j_8008,1,Terminated,403428,403705,50.0,0.39,277
9004,J5_4_6,1.0,j_8008,1,Terminated,403428,403646,50.0,0.49,218
9005,M6,3.0,j_8008,1,Terminated,403428,403449,50.0,0.3,21
9006,J8_6_7,1.0,j_8008,1,Terminated,403428,403590,50.0,0.39,162
9007,M4_3,1.0,j_8008,1,Terminated,403428,403453,50.0,0.39,25
9008,R3_2,1.0,j_8008,1,Terminated,403428,403433,50.0,0.2,5
9009,M1,1.0,j_8009,1,Terminated,136261,136265,50.0,0.39,4
9010,M1,1.0,j_8010,1,Terminated,419923,419924,100.0,0.2,1
9011,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,406.0,j_8012,10,Terminated,391324,392227,75.0,0.1,903
9012,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_8014,6,Terminated,317221,317360,5.0,0.03,139
9013,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_8014,6,Terminated,317221,317240,10.0,0.05,19
9014,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,158.0,j_8014,6,Terminated,317221,317356,30.0,0.05,135
9016,R9_8,1.0,j_8024,1,Terminated,597932,597933,100.0,0.39,1
9017,J12_1_5_11,5.0,j_8024,1,Terminated,597932,597995,100.0,0.49,63
9018,R7_6,1.0,j_8024,1,Terminated,597932,597994,100.0,0.49,62
9019,M1,1.0,j_8024,1,Terminated,597932,597937,100.0,0.3,5
9020,R3_2,1.0,j_8024,1,Terminated,597932,597933,100.0,0.49,1
9021,M8,1.0,j_8024,1,Terminated,597932,597933,100.0,0.3,1
9022,M5_4,1.0,j_8024,1,Terminated,597932,597935,100.0,0.3,3
9023,M2,1.0,j_8024,1,Terminated,597932,597933,100.0,0.3,1
9024,J11_7_10,3.0,j_8024,1,Terminated,597932,597994,100.0,0.59,62
9025,M10_9,1.0,j_8024,1,Terminated,597932,597933,100.0,0.3,1
9026,M6,1.0,j_8024,1,Terminated,597932,597993,100.0,0.3,61
9027,R4_3,1.0,j_8024,1,Terminated,597932,597933,100.0,0.39,1
9028,R4_3,1.0,j_8025,1,Terminated,187646,187648,100.0,0.49,2
9029,R5_4,1.0,j_8025,1,Terminated,187646,187648,100.0,0.39,2
9030,R3_2,1.0,j_8025,1,Terminated,187646,187648,100.0,0.49,2
9031,R2_1,1.0,j_8025,1,Terminated,187646,187648,100.0,0.49,2
9032,M1,1.0,j_8025,1,Terminated,187646,187647,100.0,0.3,1
9033,M1,1.0,j_8032,1,Terminated,418684,418685,100.0,0.2,1
9036,R2_1,1.0,j_8038,1,Terminated,202793,202794,100.0,0.39,1
9037,M1,1.0,j_8038,1,Terminated,202793,202794,100.0,0.3,1
9038,M3_2,3.0,j_8038,1,Terminated,202793,202795,100.0,0.25,2
9039,M1,1.0,j_8041,1,Terminated,242993,242994,50.0,0.2,1
9040,M7_3_6,11.0,j_8041,1,Terminated,242993,242997,50.0,0.3,4
9041,R3_2,1.0,j_8041,1,Terminated,242993,242995,50.0,0.2,2
9042,R2_1,1.0,j_8041,1,Terminated,242993,242994,50.0,0.2,1
9043,M4,1.0,j_8041,1,Terminated,242993,242994,50.0,0.2,1
9044,R6_5,1.0,j_8041,1,Terminated,242993,242995,50.0,0.2,2
9045,R5_4,1.0,j_8041,1,Terminated,242993,242994,50.0,0.2,1
9046,M3,1.0,j_8052,1,Terminated,273384,273387,100.0,0.2,3
9047,M5,1.0,j_8052,1,Terminated,273384,273387,100.0,0.2,3
9048,M4,1.0,j_8052,1,Terminated,273384,273387,100.0,0.2,3
9049,M1,1.0,j_8052,1,Terminated,273384,273388,100.0,0.2,4
9050,M6,1.0,j_8052,1,Terminated,273384,273387,100.0,0.2,3
9051,M7,1.0,j_8052,1,Terminated,273384,273387,100.0,0.2,3
9052,M2,1.0,j_8052,1,Terminated,273384,273387,100.0,0.2,3
9053,M1,1.0,j_8053,1,Terminated,627384,627385,100.0,0.25,1
9054,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_8054,6,Terminated,662434,662439,10.0,0.05,5
9055,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_8054,6,Terminated,662434,662670,5.0,0.03,236
9056,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,304.0,j_8054,6,Terminated,662434,662648,30.0,0.05,214
9057,M1,1.0,j_8066,1,Terminated,681782,681787,50.0,0.2,5
9058,M1,1.0,j_8080,1,Terminated,369901,369906,50.0,0.39,5
9059,M1,1.0,j_8082,1,Terminated,186397,186398,100.0,0.2,1
9060,M1,4.0,j_8087,1,Terminated,378044,378068,50.0,0.3,24
9061,J4_1_3,1.0,j_8089,1,Terminated,624011,624023,50.0,0.2,12
9062,M2,1.0,j_8089,1,Terminated,624011,624014,50.0,0.2,3
9063,R3_2,1.0,j_8089,1,Terminated,624011,624017,50.0,0.2,6
9064,R5_4,1.0,j_8089,1,Terminated,624011,624026,50.0,0.2,15
9065,M1,259.0,j_8089,1,Terminated,624011,624019,50.0,0.2,8
9066,J5_3_4,453.0,j_8095,1,Terminated,419165,419202,100.0,0.49,37
9067,M1,179.0,j_8095,1,Terminated,419165,419172,100.0,0.3,7
9068,M4,131.0,j_8095,1,Terminated,419165,419172,100.0,0.3,7
9069,M2,141.0,j_8095,1,Terminated,419165,419194,100.0,0.3,29
9070,J3_1_2,321.0,j_8095,1,Terminated,419165,419201,100.0,0.59,36
9071,R15_14,191.0,j_8098,1,Terminated,289672,290744,50.0,0.39,1072
9072,M12,564.0,j_8098,1,Terminated,289672,289729,50.0,0.59,57
9073,M4,1.0,j_8098,1,Terminated,289672,289927,50.0,0.2,255
9074,M7,1.0,j_8098,1,Terminated,289672,289930,50.0,0.39,258
9075,R11_10,7.0,j_8098,1,Terminated,289672,289744,50.0,0.39,72
9076,R6_5,1.0,j_8098,1,Terminated,289672,289935,50.0,0.2,263
9077,R9_8,1.0,j_8098,1,Terminated,289672,289940,50.0,0.2,268
9078,M2,1.0,j_8098,1,Terminated,289672,289926,50.0,0.2,254
9079,M10,29.0,j_8098,1,Terminated,289672,289693,50.0,0.59,21
9080,J14_1_13,443.0,j_8098,1,Terminated,289672,290681,50.0,0.49,1009
9081,R8_7,1.0,j_8098,1,Terminated,289672,289936,50.0,0.2,264
9082,R5_4,1.0,j_8098,1,Terminated,289672,289931,50.0,0.2,259
9083,R16_15,127.0,j_8098,1,Terminated,289672,290806,50.0,0.39,1134
9084,J13_3_6_9_11_12,443.0,j_8098,1,Terminated,289672,290011,50.0,0.49,339
9085,R3_2,1.0,j_8098,1,Terminated,289672,289930,50.0,0.2,258
9086,M1,60.0,j_8098,1,Terminated,289672,289678,50.0,0.2,6
9087,M1,1.0,j_8100,1,Terminated,418057,418058,100.0,0.2,1
9088,M4,1.0,j_8101,1,Terminated,122610,122612,50.0,0.39,2
9089,R7_6,3.0,j_8101,1,Terminated,122610,122628,50.0,0.2,18
9090,M6_3_5,85.0,j_8101,1,Terminated,122610,122628,50.0,0.39,18
9091,R3_2,1.0,j_8101,1,Terminated,122610,122611,50.0,0.2,1
9092,R2_1,3.0,j_8101,1,Terminated,122610,122611,50.0,0.2,1
9093,M1,1.0,j_8101,1,Terminated,122610,122611,50.0,0.2,1
9094,R5_4,1.0,j_8101,1,Terminated,122610,122613,50.0,0.2,3
9095,J4_2_3,1.0,j_8103,1,Terminated,278133,278152,50.0,0.39,19
9096,J7_5_6,329.0,j_8103,1,Terminated,278133,278332,50.0,0.39,199
9097,M1_5,37.0,j_8103,1,Terminated,278133,278219,50.0,0.39,86
9098,M3,1.0,j_8103,1,Terminated,278133,278138,50.0,0.2,5
9099,M6,1964.0,j_8103,1,Terminated,278134,278234,50.0,0.59,100
9100,M2,24.0,j_8103,1,Terminated,278133,278138,50.0,0.2,5
9101,R8_1_7,1.0,j_8103,1,Terminated,278133,278363,50.0,0.2,230
9102,R5_4,1.0,j_8103,1,Terminated,278133,278161,50.0,0.2,28
9103,R2_1,1.0,j_8105,1,Terminated,205328,205331,100.0,0.39,3
9104,M1,1.0,j_8105,1,Terminated,205328,205331,100.0,0.3,3
9105,R2_1,3.0,j_8106,1,Terminated,629941,629947,100.0,0.49,6
9106,J11_9_10,9.0,j_8106,1,Terminated,629941,629949,100.0,0.59,8
9107,M3,1.0,j_8106,1,Terminated,629941,629943,100.0,0.3,2
9108,R13_12,9.0,j_8106,1,Terminated,629941,629949,100.0,0.49,8
9109,M7_4_6,3.0,j_8106,1,Terminated,629941,629948,100.0,0.49,7
9110,M1,5.0,j_8106,1,Terminated,629941,629945,100.0,0.3,4
9111,R15_14,1.0,j_8106,1,Terminated,629941,629949,100.0,0.39,8
9112,M5,1.0,j_8106,1,Terminated,629941,629944,100.0,0.3,3
9113,R6_5,1.0,j_8106,1,Terminated,629941,629945,100.0,0.39,4
9114,M10,1.0,j_8106,1,Terminated,629941,629942,100.0,0.3,1
9115,R12_11,9.0,j_8106,1,Terminated,629941,629949,100.0,0.49,8
9116,J9_2_8,7.0,j_8106,1,Terminated,629941,629949,100.0,0.59,8
9117,R4_3,1.0,j_8106,1,Terminated,629941,629944,100.0,0.39,3
9118,R8_7,3.0,j_8106,1,Terminated,629941,629948,100.0,0.49,7
9119,R14_13,9.0,j_8106,1,Terminated,629941,629949,100.0,0.49,8
9120,M1,124.0,j_8107,1,Terminated,670976,670992,100.0,0.3,16
9121,R2_1,43.0,j_8107,1,Terminated,670976,670996,100.0,0.49,20
9122,R3_2,1.0,j_8107,1,Terminated,670976,670997,100.0,0.39,21
9123,M1,1.0,j_8108,1,Terminated,116968,116976,100.0,0.2,8
9124,M1,1.0,j_8112,1,Terminated,274532,274845,50.0,0.2,313
9125,M1,1.0,j_8113,1,Terminated,418462,418463,100.0,0.2,1
9126,M1,2.0,j_8114,1,Terminated,102204,102205,100.0,0.2,1
9127,M1,1.0,j_8115,1,Terminated,273807,273808,100.0,0.2,1
9130,M1,1.0,j_8120,1,Terminated,109902,109903,50.0,0.2,1
9131,M3_2,1.0,j_8120,1,Terminated,109902,109903,50.0,0.2,1
9132,R2_1,1.0,j_8120,1,Terminated,109902,109903,50.0,0.2,1
9133,R13_1,1.0,j_8122,1,Terminated,515829,515914,50.0,0.2,85
9134,R19_1,1.0,j_8122,1,Terminated,515829,515912,50.0,0.2,83
9135,M1,2.0,j_8122,1,Terminated,515829,515910,50.0,0.49,81
9136,R8_1,1.0,j_8122,1,Terminated,515829,515912,50.0,0.2,83
9137,R16_1,1.0,j_8122,1,Terminated,515829,515913,50.0,0.2,84
